userName,content,score,at
Pengguna Google,bagus banget love yuo,5,2024-07-26 10:35:12
Pengguna Google,alhamdulillah sudah lancar bahasa Inggris,5,2024-10-09 14:07:59
Pengguna Google,this app help me to lern Russian so good,4,2024-02-14 04:47:43
Pengguna Google,sangat membantu belajar serasa bermain game,5,2024-10-21 04:14:05
Pengguna Google,permainan nya keren dan anak anak bisa cerdas,5,2024-06-17 06:18:23
Pengguna Google,It's very very good sam!!!,5,2024-10-15 01:31:19
Pengguna Google,"Keren, belajar jadi mudah dan seru..",5,2024-02-14 09:02:55
Pengguna Google,duo kamu membuatku pintar 🥺,5,2025-05-01 11:36:06
Pengguna Google,sangat bermanfaat bagi anak anak,5,2024-05-19 08:02:29
Pengguna Google,"aplikasi nya very very good, membantu banget yang untuk pemula",5,2024-04-21 09:36:05
Pengguna Google,"mantap, keren, bagus.",5,2025-05-04 15:53:39
Pengguna Google,gemnya bagus bisa cepat belajar bahasa Inggris the best,5,2024-09-27 13:31:07
Pengguna Google,baguss teliti banget ga pelit juga,5,2024-11-22 10:02:04
Pengguna Google,"walaupun ini hanya bersenang senang dan menambah ilmu, tapi saya sangat menyukainya",5,2024-12-19 01:40:37
Pengguna Google,asik banget belajar simpel dengan mudah .,5,2025-05-05 07:35:11
Pengguna Google,"ini sangat membantu apalagi kalau belajar bahasa baru yang belum diketahui sama sekali, saya senang dengan aplikasi ini. karena bisa belajar bahasa baru. Ada musik dan matematika juga..",5,2025-02-15 11:25:49
Pengguna Google,belajar bahasa jadi seruu,5,2025-02-03 22:32:21
Pengguna Google,bagus,5,2024-12-25 02:41:29
Pengguna Google,good,5,2024-12-23 04:36:00
Pengguna Google,sangatt baguss,5,2025-04-18 23:24:40
Pengguna Google,Bagus sekali aplikasi nya,5,2025-02-09 02:46:42
Pengguna Google,sangat terstruktur dan memudahkan belajar. mantap duolingo!,5,2025-01-01 02:47:41
Pengguna Google,Aplikasi nya sangat membantu Tapi sayang ga ada bahasa jawa,5,2024-09-22 08:11:58
Pengguna Google,Very good.Thank you for making me able to learn,5,2024-12-03 07:10:07
Pengguna Google,"Dengan adanya hati/nyawa pengguna jadi terpaku untuk tidak berbuat salah, sehingga pengguna menjadi takut berbuat salah, padahal kesalahan adalah langkah awal keberhasilan",4,2024-05-20 11:08:29
Pengguna Google,"Aplikasinya bagus banget, dari awal buka udah diberi jadwal dan punya cara sendiri untuk mengajarkan menghafal kosakata,, sempet kecewa sama diri sendiri karena saya pernah berhenti saat saya sudah sedikit hafal kosakata.",5,2024-05-25 05:27:59
Pengguna Google,"pembelajarannya asik,sayang buat penutur bahasa Indonesia cuma satu jadi harus pakai penutur bahasa. inggris buat belajar bahasa lain",5,2024-04-13 04:05:31
Pengguna Google,"Please add more new language, like Kazakh, Kyrgyz, Mongol, Uzbek and Tagalog",4,2024-05-23 07:51:27
Pengguna Google,"duhhh gilaa bngettt deh ini aplikasi bnerr² bagus bngettt aku jadi bisaa bhsa Inggris ya walaupun belum lancarr, Mksih Duolingo☺💐",5,2024-02-17 16:42:58
Pengguna Google,bagus,5,2024-09-08 04:49:21
Pengguna Google,sangat baik untuk anak² yg belum mahir dalam bahasa Inggris,5,2025-03-02 22:43:00
Pengguna Google,"Liar biasa, Aplikasi Keren",5,2024-07-16 12:33:01
Pengguna Google,bagus banget buat pendidikan,5,2024-06-27 08:07:43
Pengguna Google,Sangat membantu bagi pemula makasih duolingo,5,2025-03-14 01:26:47
Pengguna Google,"saya bisa mengerti bahasa Inggris dan saya sangat senang,bahagia, dan sangat seru!!!!!!",5,2025-05-02 13:49:13
Pengguna Google,cool,5,2025-05-09 13:34:07
Pengguna Google,asik banget aku ketagihan buat belajar di duolinggo!,5,2025-03-05 06:10:08
Pengguna Google,sangat membantu,5,2024-09-18 13:24:02
Pengguna Google,sangat bermanfaat,5,2024-08-13 12:33:36
Pengguna Google,Ga pernah ngerasa langganan. Bisa2 nya motong saldo dana tanpa ada info terlebih dahulu. Bener2 merugikan!! Ga rekomen 👎👎👎👎👎,1,2024-03-03 02:48:47
Pengguna Google,Aplikasi nya bagus tapi harus bayar,5,2024-04-04 11:27:36
Pengguna Google,Apk ini sangat berguna dan bagus untuk pemula yang ingin belajar bahasa inggris. The best lah buat Duolingo 🤗🤗,5,2024-06-07 11:29:06
Pengguna Google,keren,5,2024-09-13 05:10:55
Pengguna Google,ini sangat menyenangkan kita bisa belajar bahasa apa saja di sini gratis lagi😁,5,2025-03-26 04:30:14
Pengguna Google,bagus untuk pelatihan,5,2025-01-02 15:32:51
Pengguna Google,sangat bermanfaat,5,2024-08-08 10:36:26
Pengguna Google,bagus latihannya,5,2024-05-11 04:17:19
Pengguna Google,"senang ada aplikasi duolingo, menambah semangat belajar bahasa inggris kami sekeluarga",5,2024-09-03 08:59:40
Pengguna Google,"app ini sangat membantu ku dalam belajar BHS inggris,dan bergaul dengan orang luar ,tapi sayang saya harus menghapus app ini:(,ortu saya memilih saya untuk fokus belajar MTK dll,mreka bilang b inggris tidak penting:(",5,2024-09-09 13:27:45
Pengguna Google,aplikasi yang sangat bermanfaat,5,2024-12-23 11:51:28
Pengguna Google,duomingo,5,2024-03-29 00:51:38
Pengguna Google,sangat membantu,5,2024-03-04 08:39:17
Pengguna Google,sangat bagus,4,2025-04-20 12:05:49
Pengguna Google,it helps me to learn English much more than study in school,5,2025-01-21 22:48:21
Pengguna Google,pelajaran duolingo bikin aku ketagihan mainnya.aku udah lewatin banyak latihan dan kemampuan bahasa Inggris aku semakin lancar,5,2024-05-15 00:10:11
Pengguna Google,"it's perfect,aku jadi belajar banyak bahasa inggris dll,aplikasi ini GOOD BANGET!,buat yang mau belajar bolee banget pake ini!",5,2025-01-03 11:50:57
Pengguna Google,seru bgt kyk main tpi sambil belajar,5,2024-03-30 04:24:09
Pengguna Google,kurangin spamnya yah,4,2025-05-01 21:55:41
Pengguna Google,sangat melatih untuk lebih lancar berbahasa,5,2024-09-27 08:51:16
Pengguna Google,seru dan gampang,5,2025-04-28 09:54:28
Pengguna Google,anakku jadi bisa memenangkan lomba berbicara dengan bahasa Inggris,5,2024-02-19 06:47:27
Pengguna Google,"so gooood guys, thank u duolingo",5,2025-02-28 10:28:36
Pengguna Google,mantappp,5,2024-11-24 03:34:29
Pengguna Google,game ini sangat bagus dan cocok untuk belajar bahasa. Saya sangat suka dengan aplikasi ini 🥰,5,2024-12-19 05:45:48
Pengguna Google,"seru buat yang lagi belajar bahasa asing ,jangan lupa di coba ya 😋🫵",5,2025-04-16 06:40:32
Pengguna Google,Duolingo membuat saya menjadi pintar dalam bahasa Inggris dan berkata Duolingo nilai rapot saya menjadi naik⊃ο<*,5,2024-05-06 10:23:51
Pengguna Google,bagus,5,2024-05-05 05:50:04
Pengguna Google,suka dg sistem pembelajaran dan pengkoreksiannya,4,2024-10-08 15:43:12
Pengguna Google,Jomok,1,2025-01-08 18:31:05
Pengguna Google,aku suka banget bisa ke korea bisa ke amerika aku suka,5,2024-04-24 07:31:02
Pengguna Google,🤩bagusnya,4,2024-12-08 15:33:15
Pengguna Google,"Gak respect tempat nya buat belajar malah disuguhi dengan hal yg berbau LGBT, gw takut nya ada anak kecil yg main terus gak sengaja liat level yg ada LGBT nya Jijik bgt support LGBT",1,2024-12-06 07:38:14
Pengguna Google,Bagus,5,2024-02-24 12:58:44
Pengguna Google,Update an sekarang gk bisa latihan buat nambah hati,3,2024-11-02 01:08:30
Pengguna Google,bagus tapi nggak memberikan hati gratis,4,2024-05-06 04:10:49
Pengguna Google,bagus aplikasi nya untuk pemula,5,2025-02-12 08:09:46
Pengguna Google,duolingo ini bagus untuk pembelajaran bahasa,1,2025-03-23 10:20:00
Pengguna Google,sangat membantu,5,2025-03-11 06:59:40
Pengguna Google,nice,5,2025-03-28 02:51:17
Pengguna Google,"Keren sih, bisa bantu sedikit demi sedikit dalam belajar bahasa, terlebih lagi ini gratis dan juga bisa dimanfaatkan dalam waktu luang. Nice! I like it!",5,2024-12-14 00:50:03
Pengguna Google,ini bagus sangat membantu saya untuk mempelajari tentang bahasa Inggris dan membantu persekolahan saya rasaku? tidak ada yang kurang saya berterimakasih,5,2025-05-07 11:26:23
Pengguna Google,seru dan gratis,5,2025-01-10 15:09:24
Pengguna Google,belajar di Duolingo sangat menyenangkan.,5,2024-03-14 00:26:58
Pengguna Google,"Aplikasi yang bagus tapi ada yang buat saya tidak nyaman, misalnya percakapan 2 perempuan tapi bilangnya girlfriend. Ada suara laki-laki tapi dia bernama Lisa, yg seharusnya nama perempuan. Apakah aplikasi ini pro LGBT?",3,2025-02-25 11:53:03
Pengguna Google,bagus,5,2025-05-05 22:43:07
Pengguna Google,wow sangat membantu skali dlm belajar berbahasa,5,2024-09-12 12:07:47
Pengguna Google,kerennnn,5,2024-03-04 09:36:47
Pengguna Google,saya yang awal nya tidak bisa bahasa asing Sekang saya jadi mudah untuk mempelajari bahasa asing,4,2024-08-01 14:50:33
Pengguna Google,"aplikasi ini seru!saya suka,dan gak cuman bisa belajar bahasa inggris aja,masih banyak bahasa² negara lain,terimakasih DUOLINGO",5,2025-01-29 11:47:34
Pengguna Google,ini bagus buat pengenalan kata dasar sama bantu nyah. bagai mna KLO tambahin latihan dialog dialog biar tambah mengenal ucapan ucapan bahasa nyah nyah cuman masukan ku 🙃,5,2025-04-25 16:15:06
Pengguna Google,"semangat untuk belajar bahasa , jd mudah dan bisa kpn saja, yg penting komitmen",5,2025-02-10 08:03:00
Pengguna Google,sangat membantu,5,2024-07-01 06:27:39
Pengguna Google,Terima sudah fokus dengan belajaar,5,2025-02-06 10:05:30
Pengguna Google,aku suka duolingo itu aja,5,2025-03-24 20:52:26
Pengguna Google,tolong tambahkan bahasa thailand,5,2025-01-23 01:46:17
Pengguna Google,"sangat sangat sangat membantu pemula yang ingin belajar bahasa inggris tanpa terasa bosan !!! mengapa? Duolingo melakukan ajaran seperti game yang ngebuat kita ngerasa ngga bosan belajarnya, download Duolingo sekarang! ♥️",5,2024-04-23 17:06:33
Pengguna Google,BANTU BANGET,5,2024-07-18 08:19:49
Pengguna Google,duolingo the best from another ap,5,2024-10-06 23:50:25
Pengguna Google,bisa belajar bahasa Inggris dengan menyenangkan,5,2024-04-13 15:26:14
Pengguna Google,Sangat bagus,5,2024-04-09 09:13:33
Pengguna Google,sangat menyenangkan,5,2025-01-06 10:52:12
Pengguna Google,"bagus, cuma kurang gratis. Tolong!!! gratisin",4,2024-07-16 09:52:06
Pengguna Google,"Super Duolingo, ich liebe diese App",5,2024-09-07 19:29:36
Pengguna Google,aku jadi bisa belajar,5,2025-02-19 22:28:39
Pengguna Google,aplikasi ini sangat cocok bagi orang yang baru belajar bahasa negara negara lain,5,2025-04-13 08:34:26
Pengguna Google,banyak bug tolong perbaiki,3,2024-07-22 06:03:25
Pengguna Google,good app for support your education!,5,2025-01-20 06:50:17
Pengguna Google,Lumayanlah buat Test kemampuan Bahasa Korea,5,2024-02-14 17:04:53
Pengguna Google,"Belajar lewat duolingo menyenangkan, ada berbagai cara belajar dengan tingkatan yg bisa disesuaikan. Yg paling kusorot adalah artikulasi jelas saat mengucapkan kalimat bahasa asing. Tapi bisa gk tambahkan kursus bahasa belanda? aku baru tau gk ada kursus bahasa belanda",5,2025-04-28 10:05:54
Pengguna Google,NGEBANTU BGTTTT. SMUA ORG HRUS COBAIN INI PLSSS,5,2025-01-06 07:30:35
Pengguna Google,"Duoolingo memang yang terbaik, ia mengingatkan ku untuk selalu belajar bahasa bersama. terimakasih duoolingo 🥰🥰",5,2024-07-03 14:34:02
Pengguna Google,"saya senang banget belajar dengan Duolingo ,, duolingo adalah belajar bahasa Inggris,,Krn KLW tanpa duolingo mungkin saya tidak tahu apa itu wanita, pria, anak lelaki,dan anak perempuan,dalam BHS inggris ya.. saya ank pelajar dan saya bilang ini penting banget aplikasi ini ... ungkapan saya dalam duolingo itu ~` trimakasih duolingo Krn berkat kamu saya bisa belajar bahasa Inggris... makasih ya duolingo 🤗🤗🤗🥰🥰😊😊😊😊😊",5,2024-10-11 22:58:01
Pengguna Google,mantap,5,2024-12-11 03:50:40
Pengguna Google,"ew support lgbt, ga bgt",1,2024-06-29 15:59:02
Pengguna Google,Woi itu kenapa Poto profilnya wkwkwkwkw,5,2024-08-28 01:27:40
Pengguna Google,bagus sekali untuk belajar berbagai bahasa!,5,2025-03-27 23:12:34
Pengguna Google,alhamdulillah apps ini membantu saya,5,2024-06-26 08:11:44
Pengguna Google,sangat sangat membantu. Terima kasih Duolinggo,5,2024-09-13 13:05:40
Pengguna Google,"Knp jd lemot aneh gini deh, kadang gabisa buat cek peringkat liga sama eror pas di pelajarannya",2,2025-03-02 15:46:14
Pengguna Google,pelajaran ini sangat membantu,5,2025-03-29 05:27:42
Pengguna Google,"kurangi iklannya, gangu,pas lagi fokus malah ada iklan nya",4,2025-03-10 22:40:02
Pengguna Google,Lovee banget dah belajar di sini ga ngebosenin karena metode belajarnya yg asik dan seruu pakee bgttt kalian wajib cobaa sihhh!!,5,2025-01-08 14:15:36
Pengguna Google,Aplikasinya bagus keren! Saya bisa 4 bahasa sekarang,5,2024-06-12 13:06:13
Pengguna Google,"this is suitable for people who want to learn a language other than English and their mother tongue, like me",5,2024-04-17 02:21:43
Pengguna Google,bagus 👍,3,2024-09-08 10:10:07
Pengguna Google,"cocok ntok belajar sambil main.intinya rekomended laa walaupun setiap sesi selesai ada iklannya,tapi durasi iklannya galama cumn perdetik doang.",5,2025-03-10 14:41:09
Pengguna Google,seru kita bisa belajar sambil bermain,5,2024-03-20 06:13:48
Pengguna Google,mantap 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,5,2025-02-03 14:45:15
Pengguna Google,membantuuu bangett bljarr bhs inggrissss!!!,5,2024-06-25 06:46:02
Pengguna Google,Aplikasi belajar bahasa terbaik sepanjang masa,5,2024-09-13 23:21:17
Pengguna Google,keren,5,2024-07-16 10:50:38
Pengguna Google,jelek bngt pendukung ljbt ternyata,1,2024-12-20 08:41:42
Pengguna Google,terimakasih duolingo telah membantu saya belajar bahasa inggris dengan baik sampai saya bisa bahas inggris dengan lancar dan sudah hafal terima kasih,5,2024-07-13 02:49:52
Pengguna Google,Duolingo sangat membantu saya dalam mempelajari berbagai bahasa.,5,2024-08-18 12:53:59
Pengguna Google,"Apk ini bermanfaat banget, bisa buat aku sedikit lebih pinter di sekolah dan kata baru yang aku pelajari di sekolah hampir jdah ada di duolingo, mantapp banget ayo download gausah ragu, oh iya btw ga ada iklannya walau pake wifi/kuota dan ttp bisa bljr walau ga ada wifi/kuota, oke skian dah",5,2025-02-25 10:46:10
Pengguna Google,biki vitur games dong duolingo,5,2025-01-13 11:41:13
Pengguna Google,"Plis aplikasi ini bagus banget tapi sayangnya belajar bahasa selain Inggris gk bisa pake bahasa Indonesia, contohkan mau belajar bahasa Korea penutur kata bahasanya Inggris ko gk bisa penutur Indonesia tolong dong di adakan penutur semua bahasa peke bahas Indonesia...",5,2024-06-02 14:50:44
Pengguna Google,"jujur sih belom semuanya aku coba tapi di awal"" lumayan seru cara belajarnya, asik, ah pokonya bagus deh",4,2025-03-30 06:50:49
Pengguna Google,apk ini sangat bagus untuk belajar bahasa asing❤️‍🩹,5,2025-03-31 01:55:16
Pengguna Google,"mudah, menyenangkan, praktis dan informatif",5,2025-05-08 05:28:06
Pengguna Google,seru,5,2025-02-02 03:17:40
Pengguna Google,sangat bermanfaat bagi pemula ataupun lanjutan,5,2025-04-23 03:17:10
Pengguna Google,Kalian yang ngeluh banyak iklan coba pake dns pribadi,5,2024-09-04 11:18:38
Pengguna Google,"Bagus👍, karna pake ini saya sudah mulai bisa bahasa Inggris, saya mau iklan nya dikurangin.",5,2025-05-07 03:11:43
Pengguna Google,aku suka gem nya,5,2024-11-01 13:15:42
Pengguna Google,sii,5,2024-06-16 04:59:14
Pengguna Google,I can speak English on Duolingo,5,2024-03-22 05:36:18
Pengguna Google,keren,5,2024-11-11 23:44:58
Pengguna Google,oke,5,2025-01-11 12:35:29
Pengguna Google,aplikasi ini sangat bagus,5,2024-02-20 13:05:07
Pengguna Google,Yangk you,5,2025-03-17 02:41:45
Pengguna Google,game ini sangat bagus,5,2024-04-08 03:29:45
Pengguna Google,aku suka sama cara belajar kaya gini bagus 😁👍,5,2025-01-22 00:04:53
Pengguna Google,aku suka bangett,5,2024-10-29 15:43:34
Pengguna Google,seru dan bisa belajar pas waktu luang,5,2024-08-19 03:13:40
Pengguna Google,bagus untuk pelajaran nya 👍,5,2025-01-09 19:24:21
Pengguna Google,mantab,5,2024-07-30 07:13:35
Pengguna Google,"apa coba, malah ada unsur eljibiti nya, gimana kalo ada anak anak yang ngikutin kaya gitu? perbaiki lagi, jadi developer jangan dongo dongo",1,2025-01-08 06:12:26
Pengguna Google,"apk ini ngebantu banget buat aku yang suka banget belajar English,aku juga bisa tau kosa kata baru di duolingo,aku yang awalnya g bisa di speaking pun sekarang mulai bisa sedikit-sedikit,the best deh pokoknya👍🏻",5,2024-09-03 22:37:51
Pengguna Google,doulingo plis be my pet i really like you,5,2025-03-12 02:45:33
Pengguna Google,ini sangat bermanfaat bagi aku dia bikin aku tambah pintar 👍👍,5,2025-03-14 04:40:47
Pengguna Google,cukup bagus,5,2024-05-24 04:45:28
Pengguna Google,wahhh.... aplikasi ini sangat bagus untuk kita yang ingin belajar bahasa Inggris,5,2024-12-08 14:04:39
Pengguna Google,membantu,4,2025-04-01 13:04:44
Pengguna Google,belajar bahasa secara menyenangkan. sangat direkomendasikan,5,2024-10-12 09:48:54
Pengguna Google,"Menyenangkan, mudah di pahami",5,2024-09-21 11:01:27
Pengguna Google,aplikasi nya enak banget buat di mainin tapi pas level satu main nya lumayan membosankan tapi pas level dua jadi seru😄,5,2025-03-17 09:22:10
Pengguna Google,enak bisa bahasa inggris,5,2024-05-07 09:43:58
Pengguna Google,sangat luar biasa hanya saja terlalu sedikit hati,5,2024-09-21 00:04:01
Pengguna Google,amazing app,5,2024-12-14 05:29:25
Pengguna Google,"Bagus sih, tapi kenapa di tantangan membaca itu banyak sekali unsur LGBTnya! Masak cewek nikah sesama jenis. Kan jad taakut buat di rekomendasikan kepada anak anak yang baru belajar mereka jadi ke detox! Tolong diperbaiki yaa!! Jangan aneh aneh!",2,2024-11-25 04:30:46
Pengguna Google,seru banget,5,2024-07-01 00:39:08
Pengguna Google,baik untuk anak belajar,5,2024-04-18 08:07:35
Pengguna Google,sangat bagus sekali dan juga bisa mengisi waktu-waktu luang kita dan belajar bahasa di Duolingo sangat terjamin loh 👍👍👍👍👍,5,2024-04-10 22:37:09
Pengguna Google,aplikasi ini dapat membantu Anda belajar saya senang sekali dengan aplikasi ini!,5,2024-04-03 03:47:15
Pengguna Google,membantu banget untuk kita belajar berbagai bahasa . fix harus download dan belajar dari sini .. thank you,5,2024-04-02 14:52:46
Pengguna Google,"The best apps for learning, kurangnya cuma satu, setelah sudah cukup panjang belajar ternyata tiba2 pelajaran terhenti, tidak ada pelajaran2 baru, sudah sekitar 4 hari hanya review2 saja.. padahal sedang semangat2nya belajar..",5,2024-10-25 18:08:39
Pengguna Google,senang sekali belajar bersama duolingo,5,2024-10-27 07:53:30
Pengguna Google,menyenangkan!,4,2025-01-21 23:40:35
Pengguna Google,aplikasi ini bagus sekali karna sangat membantu untuk orang yang ingin belajar bahasa baru 🥰,5,2024-11-27 23:25:33
Pengguna Google,"bagus bangett,jadi lumayan bisa bahasa Inggris dan lainnya 😊",5,2024-05-31 05:27:22
Pengguna Google,"Thangks, intinya bagus",5,2025-03-25 12:00:00
Pengguna Google,keren,5,2024-02-23 12:39:05
Pengguna Google,"ini bagus..., cuman males liat iklan dari Duolingo nya langsung -w-",5,2024-10-04 06:15:58
Pengguna Google,good,5,2024-11-07 14:48:36
Pengguna Google,bagus bisa memahami bahasa inggris cocok buat pemila,4,2025-03-16 14:28:12
Pengguna Google,"aplikasi yang bagus untuk belajar bahasa semua bahasa, terimakasih",5,2025-04-09 14:24:10
Pengguna Google,Good,5,2024-07-30 17:18:28
Pengguna Google,Bagus tapi dukung LGBT,1,2024-09-17 00:07:41
Pengguna Google,Saya sangat berterimakasih untuk aplikasi ini.. Sangat membantu.. Terima masih banyak. Cobala tidak akan menyesal.,5,2024-08-24 15:40:00
Pengguna Google,sangat bagus dan asik untuk belajar bahasa,5,2024-11-29 13:02:02
Pengguna Google,sangat membantu dalam bagi yang pemula untuk belajar bahasa inggris terima kasih duolingo,5,2024-09-12 00:08:41
Pengguna Google,ini secara pribadi bagi saya cukup bagus untuk belajar bahasa dan di sini juga aku bisa mendapatkan teman yg bisa mendukungku dan sebenarnya awalnya aku tidak bisa bahasa inggris tetapi saat aku memakai aplikasi ini aku bisa mengerti dan tahu apa artinya,5,2024-12-16 03:48:10
Pengguna Google,aku sangat ingin belajar setiap hari dengan kamu duolingo dan aku suka kamu,5,2024-03-21 23:12:05
Pengguna Google,bagus buat belajar dasar bahasa inggris dan ada tahapan tahapan nya thank you duolingo,5,2024-09-23 09:09:49
Pengguna Google,good,5,2025-03-19 10:48:15
Pengguna Google,Aplikasi nya sangat bagus. tapi tolong bisakah anda menambahkan pelajaran Arabic untuk penutur bahasa Indonesia😁,5,2024-08-03 05:33:43
Pengguna Google,Sulit,3,2024-03-21 08:08:40
Pengguna Google,"seruuuu bisa main game sambil belajar,jadi ga ngebosenin belajarnyaa",5,2024-07-10 05:47:14
Pengguna Google,Duolingo adalah aplikasi pembelajaran bahasa yang populer. Aplikasi ini menawarkan pelajaran singkat dan padat yang dapat membantu saya memperoleh keterampilan komunikasi. Duolingo juga memberikan laporan harian tentang peningkatan belajar saya. aplikasi ini sangat membantu saya dalam berbahasa,5,2025-04-20 09:59:14
Pengguna Google,aplikasi terbaik👍,5,2024-07-23 01:43:52
Pengguna Google,Ini bagus banget untuk pemula kayak aku,5,2024-07-27 14:55:27
Pengguna Google,bagusssss,5,2024-05-22 16:14:54
Pengguna Google,Bagus untuk mempelajari kata-kata baru dalam berbagai bahasa😍🫶☺️,5,2024-12-07 01:37:31
Pengguna Google,keren bermain sambil belajar👍,5,2024-11-04 10:44:27
Pengguna Google,Apa bener gema ini bisa mangajari Bahasa Inggris dong memang iya jangan tipu dek ya,3,2024-09-11 11:08:47
Pengguna Google,Sangat membantu saya dalam belajar berbahasa Inggris.,5,2024-06-13 09:07:32
Pengguna Google,mempermudah belajar bhs Inggris..,4,2024-10-07 21:45:09
Pengguna Google,aplikasi ini sangat membantu saya,5,2024-09-28 05:33:20
Pengguna Google,sangat bagussss,5,2024-11-10 06:42:38
Pengguna Google,menambah wawasan bahasa inggris saya,5,2025-03-05 12:54:59
Pengguna Google,sungguh membantu dalam proses pembelajaran bahasa negara lain,5,2025-02-12 16:06:13
Pengguna Google,bagussss bangettttt cuman kenapa klo mau belajar bahasa ya lain hrus pake bahasa yang sebelumnya kita pelajari,5,2024-09-15 23:27:34
Pengguna Google,Amazing,5,2024-12-22 04:58:23
Pengguna Google,"sangat membantu untuk mengenal kosa kata baru, tapi tetep harus belajar di sekolah juga biar tau jenis kalimatnya.. jadi duolingo jadi second choice buat belajar bahasa Inggris dll",5,2025-03-02 15:54:30
Pengguna Google,bagus tapi emang kadang rada rada,4,2025-02-17 13:27:39
Pengguna Google,"bagus tapi sayang ada unsur lgbt di dalamnya, mohon di kurangi jangan menormalisasikan penyimpangan",1,2025-03-06 09:14:00
Pengguna Google,mudah di pahami untuk pemula,4,2024-05-17 01:52:35
Pengguna Google,segini dulu yiiihhhaaaaaaa,4,2025-02-26 09:01:58
Pengguna Google,bagus untuk anak²,5,2024-11-17 09:25:50
Pengguna Google,Belajar bahasa menjadi menyenangkan 🥰,5,2024-04-27 15:56:23
Pengguna Google,aplikasi yang bagus,5,2024-07-09 23:37:21
Pengguna Google,seru banget dan juga aku bisa pinter bahasa inggris 🤗,5,2025-05-08 15:49:59
Pengguna Google,good,4,2024-05-02 03:51:43
Pengguna Google,kadang bagus kadang ga bagus,5,2025-04-26 06:08:38
Pengguna Google,"aplikasinya banguss🤩, bisa banyak dapat kosakata disini, dan bisa berbicara bahasa inggris dari apk ini, pokok nya kalian wajib dowload!!!",5,2025-02-02 07:42:49
Pengguna Google,aku seneng banget ada aplikasi duolingo karena nilai bahasa inggris bahasa arab ku jadi lebih baik yang awalnya dibawah kkm jadi 80 90 dan naik terus jadi 100 aku pokoknya terbantu banget dehh karena adanya duolingo guys buat kalian yang masih ragu ragu untuk nyobain yukk langsung ajaa dicoba jangan ragu soalnya ini beneran ngebantu banget untuk belajar.Oh iyaa kita juga bukan hanya bisa belajar bahasa inggris dan arab adaa banyakk bahasa lain selain inggris dan arab pokoknya kalian harus cobain,5,2025-02-25 13:31:18
Pengguna Google,sangat bagus,5,2025-03-08 05:00:18
Pengguna Google,keren bgt,5,2024-08-05 01:46:23
Pengguna Google,perfect 🥰👍,5,2025-03-27 01:54:42
Pengguna Google,"Aplikasi ini membantu banget buat belajar bahasa baru, terus sering dikasih hadiah (kalo rajin latihan). Tiap minggu juga ada turnamen buat orang yang aktif buat latihan di Duolingo, jadi gak bakal bosen deh. Kalo kamu gak bisa jawab bukan salah Duolingo ya, itu berarti kamunya aja yang lolot.",5,2024-02-12 10:15:10
Pengguna Google,This app is very good,5,2024-02-22 15:15:18
Pengguna Google,nice,5,2024-12-03 01:46:44
Pengguna Google,membantu ☺,5,2024-04-01 07:32:11
Pengguna Google,"this apps literally useful for learning any language, i like it 🤩❤️",5,2024-05-05 07:06:54
Pengguna Google,aku harap dengan aku belajar disini aku bisa sihh Thank You Duolingo,5,2025-04-12 23:37:00
Pengguna Google,nice app..like it...,5,2025-02-22 14:39:23
Pengguna Google,ba gusekalo!!111!1,5,2024-11-18 12:41:41
Pengguna Google,"Bagus sih, cmn kok ada agenda jomoknya dan lagi batuk🥹🥹",3,2025-03-02 14:03:57
Pengguna Google,aplikasinya sangat bagus untuk belajar bahasa Inggris.,4,2024-04-29 12:10:14
Pengguna Google,sangat baik untuk belajar bahasa baru,5,2024-07-11 03:14:05
Pengguna Google,bagus dan berguna untuk sekolah terimakasih duo lingo 👍,5,2024-07-14 07:50:38
Pengguna Google,keren belajar santai sambil bermain👍,5,2024-09-14 03:22:46
Pengguna Google,Bagus mambantu aku belajar bahasa inggris,5,2024-12-22 01:58:50
Pengguna Google,saya sekarang sudah sedikit lancar bahasa Inggris,5,2024-09-08 00:20:59
Pengguna Google,bagusss banget buat belajar,5,2024-12-14 12:28:32
Pengguna Google,ayoo aku bisa bahasa inggris,5,2024-10-06 04:32:40
Pengguna Google,bagus bngttt,5,2024-08-22 18:34:47
Pengguna Google,aplikasi bagus dan yang ada didalam aplikasi nya mudah di mengerti dan mudah di pahami,4,2024-11-13 08:30:22
Pengguna Google,good job Duolingoo,5,2025-04-12 12:32:49
Pengguna Google,sangat bagusss🤩🤩🤩🤩👍👍👍👏👏,5,2024-06-07 21:57:30
Pengguna Google,aplikasi nya bagus banget😍 jadi lebih mudah belajar bahasa asing 😻😻😻😻,5,2024-11-18 11:02:43
Pengguna Google,baguss bgt,5,2024-06-26 01:39:41
Pengguna Google,bagus,5,2024-08-23 11:31:46
Pengguna Google,menarik mudah dipahami,5,2024-12-21 08:07:04
Pengguna Google,aku suka bahasa Inggris ini cocok sekali untuk melatih otak anak,5,2024-07-19 06:22:29
Pengguna Google,sangat menyenangkan belajar di Duolingo utk pemula,5,2024-10-02 07:10:44
Pengguna Google,memudahkan saya dalam besosialisasi,5,2025-03-26 21:18:04
Pengguna Google,Bagus banget orang tua juga akan senang jika anaknya bisa bahasa lain,5,2024-04-01 06:20:59
