userName,content,score,at
Pengguna Google,Masa ga ada filter pencarian kost tersedia sih? Hasil pencarian masa 80% kost penuh semua?,1,2023-01-07 13:26:39
Pengguna Google,Mantaapppp,5,2020-12-26 00:03:23
Pengguna Google,Sangat amat membantu. Terimakasih mami kost,5,2019-11-30 15:42:32
Pengguna Google,mantul sangat membantu,5,2022-07-25 08:48:08
Pengguna Google,Apk enak bgt buat cari kost dengan mudah tanpa capek,5,2020-02-01 12:57:02
Pengguna Google,"Mana ini kos2an kok gak muncul ya,,malah tertulis tambahkan kos,,aplikasi aneh",1,2020-03-25 02:35:38
Pengguna Google,banyak membantu pemasaran kost saya,4,2019-02-08 08:57:20
Pengguna Google,Efektif,5,2018-08-26 05:50:34
Pengguna Google,Jos tapi ketersediaan kamar nya kurang update sekali,5,2018-07-19 04:26:15
Pengguna Google,Aplikasi yg sangat membantu utk yg sedang cari kost. Semua data yg di sajikan sesuai dgn kondisi.,5,2019-09-06 01:35:42
Pengguna Google,Like,5,2018-01-21 14:32:01
Pengguna Google,sangat rekomendasi,5,2019-01-28 07:18:58
Pengguna Google,Bagus,5,2018-10-29 11:20:22
Pengguna Google,Ok,5,2018-08-10 14:55:48
Pengguna Google,Mntap kali lah ni aplikasi,5,2020-02-19 02:34:03
Pengguna Google,Terima kasih,5,2016-11-07 23:22:05
Pengguna Google,Keren,5,2021-03-30 21:36:32
Pengguna Google,Sangat bermanfaat.. Di tingkatkan lgi..,5,2017-05-28 06:00:16
Pengguna Google,Saya sengaja mendaftar Mamikos Goldplus karena sekarang bebas biaya. Kos-kosan saya gampang penuh sejak ikut program tsb. Mamikos memang selalu ingin yg terbaik untuk para pemilik kos.,5,2022-12-21 04:54:09
Pengguna Google,"Alhamdulillah ado aplikasi ini, jadi biso cari koss yg bagus ❣️",5,2022-07-11 16:15:15
Pengguna Google,Saya nyari kos an gak ketemu juga. Untung ada mamikos bisa bantu saya mencari kos kos an buat kuliah di luar kota. Thanks ya.,5,2022-06-03 03:06:32
Pengguna Google,"Aplikasi ngebug. Pencarian berdasarkan area susah ditap, geser2 sendiri ga jelas",1,2022-07-24 10:13:53
Pengguna Google,Gak bisa digunakan disaat urgent.,1,2019-11-09 09:43:02
Pengguna Google,ok,5,2019-04-01 09:06:20
Pengguna Google,Good,5,2017-10-23 12:47:41
Pengguna Google,Gak nyesel deh install ini aplikasi. Sangat bermanfaat bagi anak kampus. Cari tempat kost disekitar kampus sangat mudah,5,2020-01-23 10:41:44
Pengguna Google,"Mamikos buatku udah kaya malaikat tanpa sayap, sangat membantu banget. Dari awal aku gunain app ini pas kuliah di jogja(aku cepet bosan di suatu tempat) , sampai sekarang aku udah kerja di jakarta, mamikos yang selalu bantu nemuin tempat hunian yang nyamaan. Dan ini aku mau pindah kos lagi pun, nemunya di mamikos juga ❤. Its Really help us without term and condition. Mamikos emang dabest banget, gapernah nyesel pake mamikos. Mamikos selalu adaaaa ga peduli walau badai menghadang, selalu setia 😍",5,2019-04-14 04:01:37
Pengguna Google,"Sebagai pendatang di kota solo saya mencari kos melalui aplikasi ini sangat terbantu, bisa mencari kos secara online dengan mudah. Saya juga menemukan kos yang sesuai dengan kebutuhan dan budget yang saya miliki. Trimaksih mami kos.",5,2023-06-06 21:37:32
Pengguna Google,Mantap..jd lbh mudah cari kost'an.,4,2016-04-15 02:50:19
Pengguna Google,"Balasnya lama, padahal sudah lebih 1x24 jam, tidak semua yg balas cepat, dr skian banyak yg chat,cuma 1 yg respon, padahal lagi urgent",3,2017-06-30 06:05:59
Pengguna Google,Cukup bagus,3,2018-12-21 06:13:06
Pengguna Google,Tolong tingkat kan lagi ya biar nggk ribet situs ny d perbaharui dong biar tau langsung masa udah full masih d iklanin trus,4,2017-11-01 09:57:13
Pengguna Google,Nice,5,2020-07-15 00:28:39
Pengguna Google,Thank you mamikos... The best aplikasi for searching homestay,5,2017-02-12 09:45:30
Pengguna Google,Tambahan untuk sewa rumah Agar lebih lengkap,5,2021-02-05 17:25:02
Pengguna Google,"Hanya saja wilayah bali belum ada, tingkatkan trus",2,2016-10-16 17:24:29
Pengguna Google,Aplikasi Yg sngat membantu Untuk mahasiswa Untuk mencari Kios & kost2an Dngan Harga Yg terjangkau Dan sangat mudah dipahami Bwat Aplikasinnya,5,2022-06-23 03:07:23
Pengguna Google,"Terimakasih buat yg bikin nih app. Gak nyesel saya download nya. Yg belum coba, buruan coba deh",5,2020-01-29 13:09:47
Pengguna Google,"Bisa bisanya maps nya berubah jadi pake leaflet, pusing baca maps nya balikin pake google maps. Sama penyedia kost nya gak bales bales pertanyaan itu gimana pesan saya yang gak sampe apa yang punya kost gak mau bales!?",1,2024-05-25 00:53:23
Pengguna Google,Aplikasi yang sangat membantu,5,2018-09-29 04:27:50
Pengguna Google,Efesien,5,2017-01-05 11:56:47
Pengguna Google,"Membantu banget untuk dapet kostan, sehari nyari, besoknya ketemu pemilik kost, besoknya pindahan. semoga terus berinovasi ya",5,2019-08-07 18:32:34
Pengguna Google,Aplikasinya sgt mmbantu bagi yg ingin mencari tempat tggl smntara tnpa repot2 hunting2 lgsg. Tp sygnya msh ada bbrp yg blm terverifikasi sprt alamat & nmr yg bs d hubungi. Bbrp foto2nya jg hanya menampilkan bagian luarnya sj bahkan ada yg blm dberi foto sm skli. Semoga semakin ditingkatkan lg aplikasinya. Over all oke bgt deh. Mksh mamikos.,4,2018-01-23 05:40:32
Pengguna Google,D coba dulu,1,2017-08-08 17:57:11
Pengguna Google,"SERBA DUIT UDAH PAKAI MAMIKOS DARI DULU, TP SEKARANG BENER2 KEBANGETAN. CHAT DIBATASI CUMA 1X PERMINGGU. MENDING OLX JAUH DRPD MAMIKOS BYE",1,2023-09-19 11:13:53
Pengguna Google,Banyak Bug..!!! Maintenance mulu..,1,2020-11-03 13:23:13
Pengguna Google,aplikasi yang bagus buat para pencari kos,5,2021-12-07 00:58:50
Pengguna Google,Oke,4,2020-07-03 15:00:24
Pengguna Google,mamikos sekarang terlalu banyak pembayaran sebagai pemilik kost jika ada calon penyewa yang menanyakan kamar bila tidak ada jawaban mohon maaf karena untuk buat jawaban aja di suruh bayar dulu,1,2025-04-20 12:17:19
Pengguna Google,biasanya saya chat pemilik kost tidak direspon itu memang pemiliknya sudah tidak aktif aplikasi atau bagaimana ?? tidak ada kepastian ngechat nyaaaa,3,2025-04-27 07:33:16
Pengguna Google,Menurut saya buat alamatnya mending langsung liat di google map,4,2018-07-31 15:52:35
Pengguna Google,"Cari kos lebih mudah nyaman,untuk kebersihan pun sanagat terawat.",5,2019-10-17 04:31:51
Pengguna Google,"Aplikasi yang sangat membantu,, dengan adanya aplikasi ini kita bisa nyari2 kos sesuai tempat dan harga yang kita butuhkan. Mantap banget dah... Rekom banget untuk mahasiswa yang lagi kuliah...",5,2022-06-09 16:29:17
Pengguna Google,jozz,5,2019-01-03 04:40:01
Pengguna Google,Ok,5,2019-09-17 15:10:21
Pengguna Google,"slow respon bgt, pdhal keburu butuh",1,2023-05-30 10:41:49
Pengguna Google,Sangat membantu dalam mencari titik terdekat sewa tempat tinggal dengan akses tempat kerja,5,2018-11-29 22:49:43
Pengguna Google,Tak faam,1,2020-11-20 17:27:46
Pengguna Google,Tidak dapat menjangkau area kost-kosan skitaran univ stan (bintaro),1,2016-12-24 09:56:58
Pengguna Google,Bagus & mudah,5,2020-08-13 00:54:11
Pengguna Google,mami kos saya blm ada datang,5,2019-11-11 12:58:30
Pengguna Google,Bagus bgt,5,2016-12-23 02:59:40
Pengguna Google,sangat membantu,5,2019-06-13 02:49:35
Pengguna Google,baguuuus,4,2020-05-16 03:47:35
Pengguna Google,penggunaannya sulit. photo harus landscap.untuk yg pasang satù dua iklan biaya kemahalan,3,2019-07-26 22:59:45
Pengguna Google,Sangat membantu,5,2016-10-17 11:20:22
Pengguna Google,Sangat membantu,5,2018-07-23 06:15:32
Pengguna Google,"Aplikasi makin ga jelas. Udah bener pake nomor eh sekarang malah ga bisa. Udahlah rame"" aja uninstall app ga jelas ini. Ga guna juga",1,2019-12-02 13:19:37
Pengguna Google,Aplikasi ini sangat membantu banget dan rekomendasi buat yang mau cari kos dengan mudah,5,2022-06-27 02:20:25
Pengguna Google,Fast respond,5,2017-10-04 04:39:37
Pengguna Google,Di kota malang belum tersedia. Mungkin lain kali tambah bintang.,1,2016-06-16 12:10:49
Pengguna Google,Ribet,3,2024-08-24 14:42:45
Pengguna Google,Pelayanannya cukup bagus dan memuaskan..,4,2017-10-01 13:37:29
Pengguna Google,ok lah,4,2019-11-11 10:04:56
Pengguna Google,"Alhamdulillah, berkat aplikasi ini saya mudah cari kos kosan yg bagus & strategis tempat nya",5,2020-01-31 14:22:55
Pengguna Google,pake aplikasi gudang tugas mirip rajakomen tapi lebih murah lo yu coba,5,2022-07-01 16:22:45
Pengguna Google,baik sekali,4,2019-02-23 09:02:59
Pengguna Google,Makasih,5,2020-12-29 02:25:27
Pengguna Google,Payah,1,2019-10-11 08:23:42
Pengguna Google,❤️,5,2019-09-20 04:09:57
Pengguna Google,Kerennn mantap,4,2022-06-09 13:46:45
Pengguna Google,👍,4,2019-08-22 06:07:48
Pengguna Google,Sangat membantu,5,2018-09-14 07:39:14
Pengguna Google,Sangat Tidak Merekomendasikan Aplikasi Pencari Kost.,1,2019-09-05 05:31:51
Pengguna Google,Mantap..,5,2018-09-18 14:26:05
Pengguna Google,Thankyou,5,2018-08-15 07:02:37
Pengguna Google,"Aplikasi yang sangat membantu, kosan saya jadi cepat penuh padahal baru sebulan dibuka. Terimakasih mamikos",5,2022-12-21 13:32:16
Pengguna Google,Bagus,5,2024-02-15 20:36:48
Pengguna Google,"Bagus sihh, tapi untuk sekitaran UNIKOM bandung belum ada ya min ??",3,2017-08-28 17:50:52
Pengguna Google,Rekomended cari tempat ngekost,5,2022-06-23 13:55:22
Pengguna Google,"Semakin ga bagus buat pemilik kosan. Chat saja dibatasi sekali chat di satu room selama seminggu. Harus beli paket supaya lebih dari sekali. Sungguh mengecewakan. Kreatif dikit kenapa cari duitnya. Coba jualan pulsa atau token sekalian di aplikasinya atau kerjasama sama tukang bangunan buat perbaikan kasih tau harganya. Banyakin iklan juga, cari duit dari iklan! Semoga dihapus pembatasan balas chat untuk pemilik kosan!",1,2023-01-11 15:13:21
Pengguna Google,"manfaat buanget nih, tiba tiba anak ada panggilan kerja perlu kosan, untung aja ada mamakos jadi ga repot bisa langsung nemu yang sesuai budget",5,2022-06-03 04:00:05
Pengguna Google,Saya sudah lama sekali pake mami kost karena membantu tapi itu dulu kalo sekarang saya kasih bintang 1 karena sangat tidak membantu sama sekali karena apa saya jelaskan sekarang harus pake paket dan paket nya itu sangat mahal sekali dan tidak menjamin ada yang masuk ke iklan. Nah brti mami kost sekarang memberatkan kami yang punya kost dan para pencari kost karena tidak seperti dulu yang sangat membantu. Kenapa ko sekarang mami kost begini jadi nggak membantu lagi. Saya bener bener sangat kecewa,1,2024-07-20 03:26:00
Pengguna Google,Puas banget ngekos di Kost Singgahsini.,5,2024-10-17 09:40:21
Pengguna Google,Like,5,2020-02-27 05:29:31
Pengguna Google,Good luck,5,2019-09-08 13:08:37
Pengguna Google,Ok,5,2021-01-16 09:05:00
Pengguna Google,Aplikasi bagus nih buat nyari kosan jadi ga ribet hahaha ntaps,5,2022-06-22 11:46:52
Pengguna Google,"Kerreenn , amazing! Dan sangat membantu bagi pencari kos kosan",5,2016-04-13 11:56:09
Pengguna Google,Bagus sangat membantu cuma seharus nya cs 24 jam on.. biar lebih cepat tanggap,4,2017-02-26 15:11:34
Pengguna Google,"Aplikasi yang sangat membantu untuk mencari dan membandingkan harga di tempat yang akan dituju, lumayan kos sesuai harga nih",5,2022-07-05 04:53:31
Pengguna Google,"Sebagai pasutri, aplikasi ini membantu untuk hidup mandiri. Terbantu dengan Fitur promo 3 bulan",5,2022-06-19 09:14:59
Pengguna Google,"Sekarang kalo mau cari kos-kosan jadi lebih mudah karena ada Mamikos, aplikasi Mamikos ini sangat membantu banget apalagi untuk para perantau dalam mencari kos, pilahan kosnya banyak dan beragam, sudah menjadi andalan semenjak jaman kuliah dulu, recomen deh pokoknya",5,2023-06-06 19:12:51
Pengguna Google,Kosnya kurang lengkap,4,2017-01-11 03:00:52
Pengguna Google,bagus,5,2019-01-17 13:43:55
Pengguna Google,"Koq aku gak bisa langsung hubungi pemilik kost. banyak kekurangan, gak bisa fast response. Kalau di FB bisa tau langsung nomor WA pemilik kostnya. Di mami kost diputer-puter kesananya kemari. Gak nyaman.",1,2023-05-16 04:40:05
Pengguna Google,Aplikasi ini sbenernya udah membantu bgt tp mohon maaf harganya terlalu mahal. Saran saya sih yg murah juga segera di upgrade. Kalo begini kan sasaran konsumennya cuma menengah keatas.,2,2016-02-04 02:37:54
Pengguna Google,Good job,5,2016-08-20 08:48:29
Pengguna Google,"Klo bisa makin banyak lg kost yg murmer kamar mandi dalem n bersih di daerah selatan sekitar Tendean atau Senopati ya Mami 😁 dan buat pasutri baru sperti saya..🤔😄 Good pokoknya Mamikost, CSnya juga ramah2.. 😊👌 Terimakasih.. 😉",5,2018-01-22 23:47:40
Pengguna Google,aplikasi yang sangat bagus dan membantu dengan beragam solusi untuk semua kebutuhan ngekos serta pengelolaan kos yang lebih mudah. Sangat recomended,5,2022-07-07 11:19:12
Pengguna Google,"Aplikasi sangat membatu sekali bagi mahasiswa seperti saya, terima kasih mamikos",5,2022-06-10 14:15:58
Pengguna Google,Mantul,5,2019-10-31 02:09:38
Pengguna Google,ok,5,2020-02-23 13:20:46
Pengguna Google,ok,5,2018-12-31 15:03:31
Pengguna Google,asyik jg s...,3,2019-03-05 13:04:18
Pengguna Google,Mantap,5,2018-07-30 01:02:14
Pengguna Google,Baru mau nyoba,2,2018-11-08 09:02:42
Pengguna Google,Bagus,5,2018-01-13 12:33:51
Pengguna Google,Ok,5,2020-04-15 09:20:54
Pengguna Google,Membantu bangeett,4,2021-12-13 13:23:16
Pengguna Google,"Sangat membantu aplikasinya, apalagi csnya saat nanya2 kos area jakarta barat sangat membantu. Puas bangett. Aplikasi sangat membantuu buat yg cari koss sesuai keinginan",5,2019-11-08 10:58:40
Pengguna Google,Motorku,5,2018-07-13 10:55:20
Pengguna Google,oke,5,2019-03-30 12:22:44
Pengguna Google,Bagus,5,2018-10-31 13:45:24
Pengguna Google,Sangat membantu,5,2018-01-21 12:00:07
Pengguna Google,"Aplikasi sangat membantu dalam mencari kost. Buruan download daripada kesana kemari nyari"" kost. Dijamin dpt kost yg nyaman",5,2020-01-21 12:47:30
Pengguna Google,lumayan sihh wlpn kadang2 ada yg gak sesuai harga yg d cantumkan,4,2019-02-11 06:28:06
Pengguna Google,"Keren juga ni Apk mamikos, membantu skali bgi para prantau yg ingin yari kos, tampilan apk y oke, mudah di pahami.. Top dah..",5,2022-06-09 22:29:31
Pengguna Google,So easy to use. Thanks mami kos,5,2017-10-07 16:32:46
Pengguna Google,sebel bgt ga dikirimin otp,1,2020-05-25 13:25:15
Pengguna Google,Applikasinya praktis bisa memudahkan kita untuk mencari kost kost an tanpa ribet,5,2020-02-19 02:23:11
Pengguna Google,Sangat membantu,5,2017-12-27 09:13:28
Pengguna Google,good,5,2019-02-27 19:58:31
Pengguna Google,Good,5,2018-04-12 22:58:03
Pengguna Google,membantu para calon investor ketika masih ngekos,5,2021-01-30 10:08:54
Pengguna Google,Pelayanan buruk.,1,2023-10-19 14:24:18
Pengguna Google,"Keren banget nih, aplikasi kekinian macam begini bagus. Bantu orang cari 
kosan sama kontrakan. Sukses terus, jangan lupa inovasi kalo mau banyak 
yang download.",5,2018-05-06 16:45:06
Pengguna Google,Tempat kos saya jd cepat penuh. Terima kasih ya Mamikos,5,2019-11-12 11:32:10
Pengguna Google,terimakasih,5,2022-08-02 07:36:57
Pengguna Google,APK APAAN BUSUK. KALAU BISA PASANG HARGA SESUAI KAMAR YANG TERSEDIA. MERUGIKAN PENYEWA. UDAH GITU GA SESUAI GAMBAR. ANEH BANYAK MASALAH MAHAL GA ADA PERBAIKAN APA GIMANA?,1,2023-11-24 06:03:11
Pengguna Google,"aplikadinya eror sering keluar sendiri, dulu pas awal2nya lancar tapi akhir2 ini eror di blacberry aurora",1,2019-12-16 20:28:10
Pengguna Google,Cari kos lebih mudah dengan aplikasi mamikos..tempat nyaman,5,2022-06-15 13:22:03
Pengguna Google,"Aplikasi yang sangat bermanfaat & sangat membantu. Udah 2 tahun ini selalu mengandalkan Mamikos bwt nyari kos2an bwt suami saat harus dinas keluar kota. Ga ribet lagi kya dulu yg harus kelilingan nyari & nanya2 kosan yg sesuai dgn yg kita mau. Sangat menguras waktu & tenaga. Dengan adanya Mamikos skrg tiap mau dinas keluar kota tinggal klik aja dari hp, pilih kosan sesuai budget & lokasi yg kita mau. Terima kasih Mamikos ♥♥♥",5,2023-06-09 09:09:54
Pengguna Google,"Lumayan rekomendasi untuk mahasiswa atau yg singgel, tpi untuk pasutri yg cari kost atau kontrakan agak kurang membantu pake aplikasi ini, mgkn develop bisa mempertimbangkan untuk menambah kategori kost pasutri atau kontrakan, bukan apartemen ya..",3,2018-12-13 09:51:40
Pengguna Google,Aplikasi memudahkan dan cepat untuk mencari rumah & griya / kediaman sementara untuk akademik,5,2020-02-19 09:26:45
Pengguna Google,"Aplikasi butut. Pemilik kostnya jarang updste ketersediaan kostanya pas di chat pada ga bales. Di aplikasi ini ada fitur hubungi pemilik. Tapi ga connected ke nomer pemiliknya, tapi nomer pemilik setengah di pampang. Ini sih pembohongan publik. Gw saran ga usah di download karena fungsional bookingnya ga ada. Kalo sekedar nyari referensi masih berguna dikit ini aplikasi. Kalo kek gini terus bakal di tinggal penggunanya.",1,2019-07-24 23:48:33
Pengguna Google,"Mohon untuk di perbaiki,saya ingin daftar sebagai pengguna iklan tetapi notifnya no. Hp sudah terdftar, Untuk lupa password menggunakan nomor hp malah belum terdftar. Mohon bantuannya",2,2020-04-03 21:56:01
Pengguna Google,Ok,4,2020-01-08 19:07:55
Pengguna Google,Respon lama,2,2016-10-04 08:58:18
Pengguna Google,"Aku sebagai karyawan yg suka dinas keluar kota sangat terbantu dengan adanya Mamikos ini, jadi mudah,simpel dan praktis buat cari kos, thanks Mamikos..",5,2022-06-10 05:04:27
Pengguna Google,Bagus,5,2017-11-30 11:19:04
Pengguna Google,Aplikasi yang sangat membantu dan respon cepat,5,2018-06-08 07:03:50
Pengguna Google,Sangat membantu untuk mencari kos mkd,5,2023-12-02 11:54:47
Pengguna Google,Manteb,5,2019-11-13 06:35:10
Pengguna Google,Kenapa gak bisa di download ya?,1,2018-05-14 12:34:17
Pengguna Google,Sangat baik,5,2018-07-21 00:30:57
Pengguna Google,Sangat terbantu sekali dengan aplikasi mamikos. Tinggal searching tempat terdekat langsung muncul byk pilihan.. Semakin sukses mamikos,5,2022-07-08 13:37:16
Pengguna Google,"Low respon bgt,aku barusan mau cari kost lg tp kok tibatiba ada tulisan blm ada kost di sekitar sini padahal td malem ga kayak gitu",3,2017-09-06 02:31:47
Pengguna Google,Halo gaiss bagi yg belum dwonlod apk ini buruan dwonlod deh di jamin gk bakal nyesel soal nya mudah dan cepet pengunaan nya,5,2022-12-21 13:21:07
Pengguna Google,Good job,4,2017-04-21 02:37:16
Pengguna Google,Sekarang opo2 bayar payah!!,1,2023-07-16 06:12:19
Pengguna Google,Aplikasi tai ga bisa masuk stuck ke layar doank .. ininstal aja kalian busuk ni apk,1,2020-10-31 18:37:26
Pengguna Google,"Ini mah cuma buat nyari lokasi tempat kosan doang ya, ga ada promo atau diskon "" gtuh buat kosan",3,2019-12-15 16:42:44
Pengguna Google,"Saya mau jadi agen survey di samarinda,sudah daftar namun belum ada tanggapan. Cs atas nama   sisca no respon",3,2017-08-14 02:33:54
Pengguna Google,sangat membantu,5,2022-07-18 06:42:56
Pengguna Google,Aplikasinya sangat oke,5,2017-07-01 03:23:51
Pengguna Google,Sangat membantu,5,2022-12-23 13:31:21
Pengguna Google,Ditampilan listnya ngga bisa langsung nyari. Harus ditampilan peta dulu.,3,2018-08-03 05:43:26
Pengguna Google,"bersyukur banget bisa ketemu aplikasi ini. dulu mau cari kos aja harus kesana kemari capek banget. nah untung ada aplikasi ini cari kos lebih mudah, cepat dan praktis. aplikasi yang sangat membantu.",5,2022-06-15 12:19:28
Pengguna Google,"Buat teman"" yg punya property / kostan untuk di sewakan jgn di daftarkan ke mami kost yg berbayar ya. Nanti anda menyesal. Manfaatin aja fitur gratisnya juga udh cukup ko. Prcuma gak da bedanya layanan berbayar sama yg tidak, malahan menguntungkan pihak mami kost saja. Aplikasi pun sering error dan data yg di input oleh owner tidak sesuai, yg ada malah merugikan owner. Dah gitu pelayanan tdk profesional, banyak sekali cs yg di tanya ketika ada keluhan sering mengabaikan & blokir wa! Brengsek!!!",1,2020-07-03 06:19:13
Pengguna Google,"apk nya sih bagus,,, gue suka,, cman bnyak yang kurang lngkap aja gtu infomasih kosnya,,",4,2018-10-01 14:26:12
Pengguna Google,Membantu,4,2018-02-09 07:00:59
Pengguna Google,"kok di pencarian hanya muncul apartemen, kost nya mana.",1,2023-11-26 19:08:55
Pengguna Google,bagus dapat hidden gem,5,2024-08-06 14:02:20
Pengguna Google,Hemm masih banyak pertimbangan,3,2023-11-24 13:07:45
Pengguna Google,makin cakep,5,2017-11-13 13:19:20
Pengguna Google,Sangat membantu bagi yang lagi mencari2 kos,5,2018-10-08 06:37:00
Pengguna Google,"Aplikasix krg tmbah jelek, tlg introspeksi dl dr bykx komentar pr penggunax biar ga byk yg mnutup aplikasix. Cba cari cara biar ada notice sgra dlayar hp kl ada yg chat.biar si pencari kost n pemilik kost bs chat barengan.apalg kl si punya kost jarang2 buka chatx bs ga laku2 kostx. . .",1,2019-10-02 15:51:50
Pengguna Google,"Sangat puas dgn layanannya .. Kalau bisa setiap ada pesan atw notif di beri tanda seperti adanya notif pda WA,supaya langsung terlihat .jgn harus buka dlu aplikasi baru terlihat ada notif..",5,2019-08-22 10:44:29
Pengguna Google,Aplikasi sangat menolong buat anak anak jaman sekarang yang pada males nyari kesana kesini. Aplikasi ini sangan kerennn,5,2022-06-20 01:06:38
Pengguna Google,"Terima kasih mamikost, kami telah di untungkan",5,2019-04-06 09:08:09
Pengguna Google,good applikasi buat cari kost n iklan kost an,5,2019-09-05 08:45:44
Pengguna Google,"Sangat membantu, cuma saran dimasukkan juga nomer telepon pemiLik kos, mungkin itu duLu... semoga semakin lebih baik lagi...",5,2018-01-17 07:29:28
Pengguna Google,"Aplikasinya sangat membantu, Mamikos Dengan menggunakan layanan GoldPlus, banyak fitur ekslusif juga yang bisa pemilik kos manfaatkan untuk mendukung pengelolaan bisnis kos agar kos cepat terisi. Rekomendasi pokonya",5,2023-06-07 06:40:53
Pengguna Google,Tambahkan daerahnya,1,2018-07-18 12:30:07
Pengguna Google,Semoga dpt kontrakan disini,5,2018-07-02 16:20:57
Pengguna Google,Cukup bagus... cmn kenapa cuman ada kos kosa dan apartemen.. kenapa gk ada kontraka model 3 kamar?,1,2021-08-20 18:46:15
Pengguna Google,"Tolong dong min, ksh info nomer yg bs dihubungin, di chaat jg lama balesnya.",3,2017-01-16 11:03:35
Pengguna Google,memudahkan mencari kos,5,2017-08-29 10:29:32
Pengguna Google,Lumayan membantu.,4,2019-11-15 09:20:45
Pengguna Google,"Apa² sekarang di mami kost serba berbayar, balas chat ke pencari kost aja berbayar pake quota lah, gak kayak dulu, semoga ada apk lain yg lebih memudahkan pemilik kost",3,2024-06-22 02:39:52
Pengguna Google,Sangat membantu,5,2023-06-12 12:08:11
Pengguna Google,Sangat menbantu pemilik kost,5,2020-07-13 12:13:05
Pengguna Google,"Udah dari dulu sih pake aplikasi mami kos ini buat nyari kosan, cocok banget pilihannya banyak, pas buat anak kuliahan kaya saya... Puas pake aplikasi ini, sampe kosan yg sekarang pun pake app ini",5,2023-06-07 09:38:11
Pengguna Google,"Harga kebanyakan bohong, keterangan ditulis segitu pas nanya pemilik ternyata jauhh lebih mahal dari itu, bilangnya yang harga segitu penuh wkwk, dah beberapa kali Nemu yang gini",1,2022-05-06 01:04:32
Pengguna Google,Belum komplit untuk wilayah Jakarta utara,1,2017-01-15 07:05:29
Pengguna Google,Ribet,1,2022-01-21 00:35:46
Pengguna Google,mantap,5,2019-07-17 06:59:30
Pengguna Google,Sangat membantu..mantab..,5,2018-01-26 03:16:27
Pengguna Google,Kalau booking minimal 1 minggu? Pilihan hariannya kok gk ada ya.,3,2020-01-20 18:11:46
Pengguna Google,"Cukup membantu untuk cari kosan dan banyak pilihan kosan juga harganya trus tempatnya nyaman dan bersih cocok untuk kantong mahasiswa,karyawan",5,2022-06-09 20:52:28
Pengguna Google,3 duli kalo bagus tak kasih 5,3,2018-01-18 11:21:05
Pengguna Google,"Cari info kost jadi makin simple nih, like it 😍😍",5,2016-04-11 03:16:09
Pengguna Google,Terima kasih mamikos telah menyediakan buat perantau pemula✨,5,2024-03-25 18:20:20
Pengguna Google,oke bngt,5,2019-02-09 04:30:22
Pengguna Google,Sekarang jelek banget masa kalau mau bales chat calon penghuni mesti bayar premium dulu..kalau tidak bayar premium tidak bisa chat/jawab pertanyaan dengan calon penghuni,2,2022-12-16 06:59:43
Pengguna Google,"mamikos ini recommended banget buat gue sebagai mahasiswi. ga nyampe seminggu gue bisa dapet kos kos an yang ramah di kantong, harganya pun sesuai sama ekpektasi, ramah di kantong pas banget lah buat mahasiswi kaya gue. lokasinya pun sesuai, ga nyesel download!!",5,2022-06-14 05:39:46
Pengguna Google,Kenapa untuk pemilihan tipe kos kosan tidak bisa di ubah ya. Hanya bisa mencari di apartemen saja. Kalau di klik langsung berpindah ke kota yang di tuju. Mohon di perbaiki untuk bugnya,4,2023-09-13 15:24:20
Pengguna Google,Bagus,5,2020-03-06 22:39:47
Pengguna Google,"aplikasi sangat membantu dalam pencarian kos,kos kosannya juga sesuia dengan diskripsi dan gambar di aplikasinya",5,2020-02-11 15:31:27
Pengguna Google,Aplikasi yang sangat membantu sekali bagi saya sebagai mahasiswa yang sedang mencari kos-kosan. Cukup efektif karena tidak membuang- buang waktu,5,2022-06-27 06:58:17
Pengguna Google,ok,4,2019-07-26 04:33:57
Pengguna Google,"Sangat bagus aplikasinyaa, sangat membantu untuk anak kos yang susah mencari kos",5,2022-06-14 14:54:27
Pengguna Google,"Aplikasi yang sangat membantu.dan bermanfaat,",5,2022-06-12 18:08:25
Pengguna Google,Ok,5,2020-10-28 03:40:36
Pengguna Google,Tingkatkan lagi untuk daerah selain kota2 besar,4,2018-01-01 06:54:13
Pengguna Google,Aplikasi bego gimana mau hubungi pemilik kalau tidak ditampilkan? Buat solusi dgn menyediakan messanger sendiri tapi dikontak sama sekali tidak ada respon. Kan bego..,1,2020-01-18 18:32:29
Pengguna Google,"Dulu gampang nyari ,kok diperbarui tambah ribet dan gak lengkap lagi",3,2016-07-19 03:59:11
Pengguna Google,"ini developernya niat gk si buat apk nya, masa mau daftar gk bisa. error di bagian tgl lahir",1,2024-03-30 08:51:43
Pengguna Google,Mantap cari kos sangat mudah saya sebagai karyawan. Dapet kos yg dekat,5,2022-06-12 05:55:50
Pengguna Google,Oke bangget.. sangaaat membantu pemilik kos. Difotoin sama pihak mamikos. Makasih bgt,5,2020-02-26 14:40:27
Pengguna Google,Daerah STAN dong.,3,2018-07-17 15:51:45
Pengguna Google,Bagus banget makasih mamikos bantuin aku cari kos,5,2019-12-30 07:53:09
Pengguna Google,Good,5,2016-11-16 12:08:47
Pengguna Google,Mohon dibantu untuk cepat diverivikasi..dan iklan cpt dipasang agar yg mncri kost segera,3,2019-10-28 04:32:21
Pengguna Google,Bagus,5,2016-08-07 05:24:45
Pengguna Google,ok,4,2019-07-16 14:17:31
